row_id,job_position_title,resume_text,job_description
401,Dishwasher/Kitchen Cleaner,"INFORMATION TECHNOLOGY SPECIALIST         Professional Summary    Seeking to obtain a career in Information Assurance with a focus on Cyber Network Defense     Seeking to obtain a career in Information Assurance with a focus on Cyber Network Defense      Seeking to obtain a career in Information Assurance with a focus on Cyber Network Defense       Skills          Desktops,  Ethernet cables  Cisco routers  Video & Sound Cards  CD-ROM Drives  Multiplexors  Scanners  Monitors  Switches  TCP/IP Configuration  Installing, adding and deleting user accounts with Active Directory  Strong software and application knowledge such as Avaya, Microsoft Office, and Remedy  Experience with Information Technology Service Management (ITSM)                  Desktops,  Ethernet cables  Cisco routers  Video & Sound Cards  CD-ROM Drives  Multiplexors  Scanners  Monitors  Switches  TCP/IP Configuration  Installing, adding and deleting user accounts with Active Directory  Strong software and application knowledge such as Avaya, Microsoft Office, and Remedy  Experience with Information Technology Service Management (ITSM)      Experience with Information Technology   Strong  software and application knowledge such as Avaya,Microsoft Office,and Remedy  Installing,adding and deleting user accounts with Active Directory                   Ethernet cables  Video & Sound Cards  CD-ROM Drives  Multiplexors  Scanners  Monitors  Switches  TCP/IP Configuration  Installing, adding and deleting user accounts with Active Directory  Strong software and application knowledge such as Avaya, Microsoft Office, and Remedy  Experience with Information Technology Service Management (ITSM)      Experience with Information Technology   Strong  software and application knowledge such as Avaya,Microsoft Office,and Remedy  Installing,adding and deleting user accounts with Active Directory  Experience with Information Technology Service Managment (ITSM)                   Ethernet cables  CD-ROM Drives  Scanners  TCP [...]","mptf motion picture  television fund is a  yearold charitable organization dedicated exclusively to the health and wellbeing of entertainment industry workers and their families mptf provides social and charitable services quality healthcare senior care and services and much more we currently have immediate openings for
dishwasherskitchen cleaners
parttime and oncall days

must be familiar wcleaning sanitation regulations knowledge of local state and federal health code regulations also required previous experience strongly preferred
good communication skills required previous experience working in an institutionalized kitchen or restaurant required

we offer a unique and professional environment website 

by order of the california department of public health all mptf employees must be fully vaccinated for covid ie  doses of either pfizer or moderna vaccine plus  weeksor dose of jj vaccine plus  weeks to be eligible for employment consideration unless a medical or religious exemption applies

equal opportunity employer

job type parttime

work location one location"
402,(3) Construction Project Managers (Remote) (industrial structures),"FREELANCE GRAPHIC DESIGNER         Highlights          web & print design skills & software  Visual Elements - Image/Photo Layout, Typography, Color Management  Image & File Prep - Retouching, Resizing, Formatting, Packaging, Press Check,  Software - Adobe Creative Suite (Photoshop, In Design, Illustrator, Acrobat, Creative Cloud)  Tumblr, Square Space, Word Press, Basic HTML & CSS  Microsoft Office (Word, Excel, Power Point), Outlook, Mac OS 10.11,              Experience      Freelance Graphic Designer   05/2016   －   Current        City  ,   State       Influential graphic designer for a high-end jewelry company in New York City where I brought originality, curiosity, enthusiasm, accountability and grit to the table everyday for nearly four years Started my own jewelry company called WYNDesigns out of college.  The brand encouraged women to ""wear their name proudly."" GIA Accredited Gemologist Professional Played an instrumental role in the development of the Rollins College Women's Lacrosse Program, Captain Senior Year Website: www.lgoodwyn.com Rollins College Portfolio: http://www.blurb.com/ebooks/574209-envision-art design experience Created an icon logo for Evolve.  Space, a company that provides open space environments where professionals and organizations can work, build and pursue their visions and missions in a modern, collaborative space.  Working directly with the founder, I successfully brought his vision to life, providing him with a multi functional icon fit for different web and print scenarios.          Graphic Designer & Assistant   04/2012   －   01/2016     Company Name     City  ,   State       Lead graphic designer for the company's Madison Avenue Jewelry Boutique, owned by New York City Philanthropist Ann Ziff Produced all advertisements, exhibition invitations, and marketing materials, executing multiple simultaneously under demanding deadlines.  Ran and oversaw the production process for all of the print & web projects listed above, executing [...]","we have an immediate need for  local or remote construction managers project managersconstruction to handle assignments out of our concord nh office this manager will become an integral part of the construction team and under the direction of our directors of construction as an experienced construction project manager you will work with our inhouse project design team and other licensed professional engineers governing authorities subcontractors and clients to manage construction projects in the food beverage and life science manufacturing sectors our construction manager will interface with our fortune  clients who are industry leaders to provide quality project execution and will require travel to our various client facilities

some traits and skills wanted for this position are

experience on the contract administration side of construction projects negotiating contracts develop schedules budgets and estimating putting bids together for buyouts and final presentation familiar with one or more sw packages such as procore bluebeam ms project office outlook timberline autocad revit

responsibilities

responsible for effective safe quality timely cost effective execution of industrial construction project work on site through planning coordination and control of construction resources and activities from inception to project closeout
 responsible for ensuring that all materials of construction and methods of construction conform to company industry and regulatory standards spe [...]"
403,Mainframe Programmer Analyst,"HEAD, INFORMATION TECHNOLOGY AND INFORMATION CENTER           Executive Profile     •Visionary leader of IT organizations during a 20+ year career at Fortune 500 companies.  •As Schering-Plough's first SAP Center of Excellence leader, led business process and technology re-engineering efforts and developed a global SAP strategy for the organization.  •Noted for business / technology acumen, collaborative style and communication skills.  •Experienced in RFP development and vendor selection.  •Track record of execution and delivering investment returns.  •Well versed in intercultural business communication and practices, including remote management of globally dispersed organizations.       Professional Experience      Head, Information Technology and Information Center    March 2015       Company Name   -   City  ,   State      Provide leadership and direction to the GMS Information Center - a collection of data scientists and analysts dedicated to the production of high-value analytics to support manufacturing.          Director, Supply Chain and Logistics Information Technology    October 2010   to   March 2015     Company Name   -   City  ,   State      Established supply chain technology direction for global manufacturing organization.  Established the GMS Information Center - an organization dedicated to providing advanced analytical capabilities to support the manufacturing organization.  Delivered key transformational projects including: Demand Planning Solution (SAP APO) Supply Planning and Sales and Operations Planning (Kinaxis RapidResponse) Inventory Optimization (Kinaxis RapidResponse) Provide leadership and direction to delivery and business analysis teams executing projects.  Lead business process re-engineering efforts and provide guidance and support to business subject matter experts.  Supported development and execution of Global Sales and Operations process.          Senior Director, COMET Program    November 2009   to   October 2010     Company Na [...]","descriptions

client is looking for a mainframe programmer analyst in the fms financial management system fms is a financial management system developed on two separate platforms the accounting system is a web based application and the budget system is a mainframe based application

the candidate will be a member of the fms technical systems team reporting to fms inventory and integration services team lead under the direction of the team lead with wide latitude for independent judgment the candidate will be responsible for support maintenance and new development of the online as well as the batch mainframe programs additionally the candidate will be responsible for packaging code for deployment troubleshooting technical application issues across production and nonproduction environments performing adhoc technical tasks as directed by the team lead the candidate will also conduct technical reviews of peer work prepare formal evaluations of vendor deliverables and author technical designs candidate will also be required to be part of a rotation for nightly production support oncall every few weeks

the details of the position responsibilities are as follows
 ensure that the fms application software as designed and developed by client and clients vendors meets the citys functional and technical requirements by conducting reviews and formal evaluations of the application architecturetechnical solutions and development work for quality completeness and adherence to industry stand [...]"
404,Cardiology Clinical Educator - Cleveland,"GRAPHIC DESIGNER       Professional Summary      Hi There!  As a designer with a strong passion for this profession and excellent qualification, I am seeking to align myself with your company for strong growth. The range of my experiences include anything from editorial and packaging designs, marketing and advertising promotional products and people, and developing conceptual designs. My southern heritage and style is reflected in my designs, and personality. I have the will to succeed and the motivation to progress as a better creative leader. With this noted I would like to submit my resume to your company. I believe upon your review, you will come to see that I place all my passion and energy in my performance. You will recognize from my innovated ideas that I am a good candidate for your position. More of my greatest strengths, essential and consistent are:   • Extensive expertise in Adobe and Windows softwares.  • Precise attention to details & comfortable managing and working within a group.  • Punctuality and professionalism with strong customer service experience.  • Strong record of being responsible for marketing campaigns, design teams, and event coordinating.  •Enthusiastic dedicated problem solver.   For the past five years, I have been studying and working with visual arts, graphic designs, marketing concepts, photography, and event coordinating. I have worked along side of Creative Directors, Art Directors, University Presidents and through all my experiences working with different clients and coworkers, I have realized that a good concept is a great end product if executed correctly. I feel that I have the will power and design background to execute all my projects to the very best potential. In other words, my dual strengths as a creative designer and effective manager. I am seeking a professional opportunity to utilize my leadership, problem solving and great customer service skills at your company.        Core Qualifications          MAC & PC Adob [...]","abiomed is a pioneer and global leader in healthcare technology and innovation with a mission of recovering hearts  saving lives with corporate headquarters in danvers massachusetts and offices in baltimore md woburn ma aachen  berlin germany and tokyo japan abiomeds  employees form one of the fastest growing medical device companies in the world we attract and retain exceptional talent with our collaborative culture passion for our work and a strong commitment to employee professional development

patients first  innovation  winning culture  heart recovery

in this role as a cardiology clinical educator you will be responsible for demonstrating the value and impact of our impella product portfolio to physicians and hospital staff you will advise interventional cardiologists and surgeons in patient selection partner on training and attend implants as a key role on the commercial team you will acquire and demonstrate a working knowledge of our productstherapies and develop an extensive understanding of all their applications you will provide comprehensive guidance on the appropriate use of the impella devices enabling physicians and staff to deliver positive patient outcomes this role will cover our cleveland franchise

responsibilities
 improve patient outcomes through education and medical staff interaction including clinical demos and ongoing training for new and existing accounts
 collect clinically relevant data document trip results and communicate activities with other [...]"
405,Equity Research Associate - Biotechnology,"GARDEN ASSOCIATE       Summary     Dedicated Customer Service Representative motivated to maintain customer satisfaction and contribute to company success.            Highlights          Exceptional customer service  Bilingual in [Spanish]  Sales expertise  Reliable      Strong work ethic  Team player  Excellent communication skills  Flexible            Accomplishments     Best Cashier in District award  3 Homer awards received for good customer skills/going above and beyond on basic job expectations.        Experience     02/2010   to   09/2013     Garden Associate    Company Name   －   City  ,   State      Helped customers select products that best fit their personal needs.  Maintained visually appealing displays for the entire store.  Built customer confidence by actively listening to their concerns and giving appropriate feedback.  stocked shelves and carried merchandise out on the floor for customers.         06/2009   to   12/2010     Construction Worker    Company Name   －   City  ,   State      Cleaned all construction areas to avoid hazards.  Removed old roofing materials.  Performed heavy labor such as ditch digging, paving and hauling.  Continually cleaned work areas and equipment.          06/2006   to   06/2008     Cashier    Company Name   －   City  ,   State      Took necessary steps to meet customer needs and effectively resolve food or service issues.  Received orders, processed payments and responded to guest concerns.  Recorded customer orders and repeated them back in a clear manner.  Resolved guest complaints promptly and professionally.  Served orders to customers at windows, counters and tables.          Community Service     Volunteer, Samaritan Community Center-2012         Education     2010     GED      Bentonville High School   －   City  ,   State               Skills     Computer skills: Windows, XP, PowerPoint, Microsoft Word, Excel, Outlook, Internet research","equity research associate  biotechnology  
description
 
jefferies group llc the largest independent global fullservice investment banking and capital markets firm headquartered in the us focused on serving clients for  years is a leader in providing insight expertise and execution to investors companies and governments we offer deep sector expertise across a full range of products and services in investment banking equities fixed income asset and wealth management in the americas europe and the middle east and asia jefferies group llc is a wholly owned subsidiary of jefferies financial group inc nyse jef a diversified financial services company 
 
overview  
jefferies is seeking an equity research associate to support the senior equity research analysts healthcare coverage with a focus on smallmid cap biotech companies the position is ideal for someone with life sciences and finance background who has an interest in public markets and biotech investing
 
 
responsibilities  
conducting proprietary research evaluating drug pipelines by analyzing scientific literature attending medical conferences and speaking with key opinion leadersbuilding and maintaining financial modelswriting research reports for initiations of coverage analysis of data and industrycompany newsconceiving and executing on differentiated project ideasinterfacing with company management teams internal sales and trading personnel and institutional investors 
qualifications
 
qualifications  
minimum babs deg [...]"
406,Creative Real Estate Agent in Nyc (We Train You),"EXTENSION METHODOLOGIST       Profile    Self-motivated, honest, competent, innovative and easily adapt to new ideas. The knowledge and experience I have evidently accumulated through my academics at various levels of my University education and practical arenas have made me a versatile, quickly trainable, innovative and result oriented person capable of working under minimum supervision but yielding good results. I can work with different groups of people of different back grounds but giving excellent results.      Highlights         Well acquainted with Microsoft word, Excel and PowerPoint together with other Internet and computer basics. I have knowledge of analyzing data using statistical package for social scientists (SPSS) software.     Having worked on various researches, I have the knowledge and skills required in conducting researches. This includes skills in designing data capturing sheets, capturing data in the targeted field as well as analyzing such data leading the interpretation of the findings  I also have excellent report witting skills            Experience     03/2013       Company Name   －   City  ,   State    Extension Methodologist        working for the government of the republic of Zambia (GRZ) in the ministry of Agriculture and livestock as an extension methodologist. The position which is the center for extension service coordination in the ministry of Agriculture and livestock under the department of Agriculture at district level. As extension methodologist I am involved in linking the governments extension officers to various stakeholders/organizations involved in Agriculture extension as a way of improving agricultural extension service provision in the district. Under extension methodologist, monitoring and evaluation for the department targeting supervision of the agricultural extension officers is conducted in a quest to improve service delivery to the farmers.  While working in this position, the interaction with other organizations [...]","creative real estate brokerage seeking experienced and entry level leasing agents
 come join rapid creative one of the coolest creative rental focused brokerages in new york
 with training assistance with marketing and client outreach youll find yourself closing deals in no time
 what youll be doing daily engagement with customers including heavy use of phones to properly qualify and screen customers based on landlord requirements
 selecting listings for customers based on their search criteria and move in date preferably the   or asap
 showing apartments for some of our most important landlord accounts
 providing excellent service keeping renters engaged and happy in their touring experience and rental process
 following up with customers that have not yet rented regularly to see if they are still engaged with their rental search
 gathering information from tours and submit feedback to improve the process for next time
 learning the real estate industry and develop an understanding of how to succeed
 what were looking for
 hungry salesoriented creative peoplefriendly agents who are passionate about real estate or fresh faces willing to learn about real estate must be a true closer
 strong time management skills as this will be critical to your success
 managing your own schedule will be a necessary component of this role
 real estate license is needed
 ability to move quickly around the city to meet clients for many tours
 car is not necessary but preferred
 must have an and [...]"
407,System Software Development Engineer - Entry Level,"DIGITAL PROJECT MANAGER         Skills        Strong quantitative and qualitative problem solving skills. Excellence in digital marketing including Facebook, Twitter, Google+, and LinkedIn.            Experience     02/2017   to   Current     Digital Project Manager    Company Name   －   City  ,   State      Responsible for managing digital projects and bringing teams together to make things happen.  Leading, empowering, facilitating and communicating.  Used data from marketing analysis and reporting to drive sales and business development goals.  Organize and oversee all promotional activities, including major events with operating budgets up to $20,000.  Created a cradle to grave marketing approach that began with initial marketing outreach and ends with data tracking and analytics.  Created metrics to evaluate: Who is visiting 6 Salon in digital and in social media spaces, what marketing channels are driving customers, which customers are best driving revenue, and what is the lifetime value of a customer.         05/2015   to   02/2017     Marketing Associate    Company Name   －   City  ,   State      Develop comprehensive marketing strategy for 6 Salon based on corporate goals and objectives.  Daily management of social media platforms, as well as real time analytics of performance goals.  Perform primary research activities, and evaluate market opportunity based on secondary research.  ACCOMPLISHMENTS.  Developed and executed social media strategies, which has increased our online presence by 400%.  Used data from marketing analysis and reporting to drive sales and business development goals.  Organize and oversee all promotional activities, including major events with operating budgets up to $20,000.  Created a cradle to grave marketing approach that began with initial marketing outreach and ends with data tracking and analytics.  Created metrics to evaluate: Who is visiting 6 Salon in digital and in social media spaces, what marketing channels are driving cus [...]","job details

job description

intels flex engineering team is an internal software engineering consulting team that works with product groups across intel

as a software engineer on the flex team you get the opportunity to work on multiple different projects across intel ranging from autonomous driving virtual reality  artificial intelligence cloud iot and memory we will work to flex you to projects that align to your skills and interests

we are looking for software engineer that has a solid cc programming data structures andor algorithms experience these core skills we require will allow our software engineers on the flex team to work on a variety of different projects across the company and be successful

the focus of this role is on systemlevel software development in areas such as linuxwindows os kernel firmware librarymiddleware optimization graphics or memory area simulationvalidationo driver imagingmedia aimachine learning and computer vision among others

qualifications

you must possess the below minimum qualifications to be initially considered for this position preferred qualifications are in addition to the minimum requirements and are considered a plus factor in identifying top candidates

experience listed below could be obtained through a combination of schoolwork classes research or any relevant previous job or internship experiences

please include any operating systems c computer architecture data structures data structures and algorithms embedded systems d [...]"
408,Sales Service Representative,"DIRECTOR OF INFORMATION TECHNOLOGY       Summary    IT Director/Manager with extensive experience in network operations, leveraging expertise in organization growth and problem solving. Driven, professional and detailed-oriented with the proven ability to plan, design and implement technical systems, improve process flow and administer departmental budgets.      Highlights          Operating Systems: Windows 7, 8.1, 10, Windows Server 2008 R2 & 2012  Exchange Server 2007 & 2010 - Apple; Mac OSX & iOS - BB10 OS, Android  LAN, VPN, WAN IP networking  Citrix and remote terminal services, LogMeIn, Team Viewer, Skype for business.  Experience with SQL, SaaS and Hyper-V  Active Directory Services, Group Policy, DNS, DHCP, SSL, WSUS and FTP  San/Nas Storage, Cisco Routers, HP Switches, Sonicwall Firewalls  Symantec Backup/AntiVirus, Trend-Micro, Arcserve, Acronis                Experience     January 1996   to   January 2016     Company Name    City  ,   State    Director of Information Technology        Directed and managed the entire IT operations for a commercial real estate investment company with over 15 locations throughout the U.S.  Forecasted and planned all network information processing and communication needs for the entire company.  Provided senior level leadership on all IT security and risk management concerns.  Being proactive to ensure the continued functionality of a stable, reliable, and secure IT environment, including focus on current and anticipated cybersecurity threats and risk.  Ensured technology compliance with SOX, PCI, IT general and regulatory controls.  Established, documented and administered all IT operational policies and procedures to control systems and integrity risks.  Created and analyzed annual IT operational and capital budgets and 5-year plans.  Efficiently used monies allocated within those budgets.  Inspected 3rd party contracts, evaluated and negotiated proposals for software and hardware services.  Project leader for developing, [...]","come build your career under our roof

job description

summary

the sales service representative is responsible for supporting our sales and marketing efforts at large national retail locations the ssr will be covering locations in ny  ct

essential duties
 facilitate the sale and flow of gaf products through big box home improvement retail accounts
 educate and promote growth of roofing category emphasis on commercial products
 ability to train individuals or small groups with emphasis on general product knowledge application techniques and best practices
 develop and maintain close working relationships with the retail sales service manager gaf territory sales managers big box home improvement retail managementpro deskmerchandising teams and store associates
 implement gaf product and set integrity in stores provide feedback on market conditions insure proper inventory levels maintenance of retail product categories and provide training to retail associates
 perform other duties as assigned

level based competencies applicable to professional level only
level based competencies are to be designated based on job level and content
 adaptability
 building strategic working relationships
 technicalprofessional knowledge  skills
 stress tolerance
 decision making
 communication

technical knowledgeskills entry intermediate advanced
 intermediate proficiency using microsoft office suite
 intermediate understanding of commercial roofing andor coatings products
 strong knowledge o [...]"
409,Chief Financial Officer (CFO),"BUSINESS DEVELOPMENT SPECIALIST       Professional Overview     Results-oriented Sales and Business Development leader with Technical Background       Skill Highlights          Excellent written, oral, and interpersonal communication skills  Strong analytical, problem-solving, and conceptual skills  Self-motivated, with the ability to plan, schedule and prioritize daily activities      Works well in a team environment and independent assignments  Proficient with SAP CRM, MS Office applications, advanced typing skills  Professional work ethic with commitment to excel in changing environment            Core Accomplishments          2013 - 2014 Awarded Microsoft M.V.P. six consecutive quarters for consistent top performer        SAP Q3 - Q4 2015: Generated 13.3M Pipeline / 6.8M Closed Business     SAP Q1 - Q3 2016: Generated 18.7 Pipeline / 2.3M Closed Business    ​        Professional Experience     March 2015   to   September 2016     Company Name   City  ,   State     Business Development Specialist        Develop new business opportunities 	across the SAP Northeast Large
	Enterprise territory  Consistently exceeded all Market Generated Opportunity and Revenue quotas   Strategically
	worked with my assigned filed representatives to develop and deploy
	go-to-market strategies to acquire new business for SAP    
	
	Implement
	outbound marketing campaigns
  	Maintain
	accurate and up-to-date information within CRM on all accounts  
	Recommend
	and introduce key solutions to C-Level Executives within my
	territory    Leverage
	solution specialist and engineers to further qualify and develop
	opportunities
  	Utilize
	SPIN Selling and BANT sales approach for business development   
	
	Collaborate
	with assigned field reps and inside sales to develop territory
	strategies          January 2014   to   March 2015     Company Name   City  ,   State     Sales Optimization Specialist  (contracted)        
	Support
	Channel, Enterprise and Mid-Market Sales Teams with all sales [...]","st francis hospital has an opening for a chief financial officer in columbus georgia since opening our doors in  the caregivers at st francis  emory healthcare have been committed each day to providing the highest quality care in west georgia and east alabama with  beds on two campuses more than  associates and  physicians we offer a full range of inpatient outpatient and emergency room services including the only openheart surgery program in columbus and the chattahoochee valley

the chief financial officer provides leadership and direction to all financial departments for the overall fiscal responsibility of the hospital

general responsibilities

administers the general accounting patient business services including third party reimbursement financial and statistical reporting functions of the hospital in accordance with established policies and accounting procedures

provides formal or informal direction in data processing distributed systems material management and medical records functions

trains subordinates on the above areas and monitors performance to ensure fiscal responsibilities are fulfilled

assists the ceo in the development of long and shortrange hospital operations plans that may include service demand analyses resources availability analyses and cost benefit analyses of proposed capital and staff expansions

develops long and shortrange operational and capital budgets which are supported by the hospitals long and short range plans and objectives

prepares [...]"
410,CDL-A Truck Driver - $5K Sign On Bonus,"PRE-PRESS GRAPHIC DESIGNER       Summary    Creative, hardworking designer seeking a full-time desktop job, educated as a graphic artist, past experience in
business world as a desktop publisher laying out designs for printed mail and advertisements, in local government
designing new websites with graphics for different agencies within the system, and later for the same government
printing and reproduction center creating documents to be printed off a press or copiers.      Skills          Adobe InDesign, Photoshop, Illustrator, and Acrobat Professional  Strongly familiar with Microsoft Word, Excel, PowerPoint, and Publisher / also QuarkXPress  Basic knowledge of web development with Adobe Dreamweaver, HTML, WordPress  Able to perform graphic design and administrative functions  Able to work as a team player and independently  Experienced using phone, fax, email, copiers and printers  Provides excellent customer service (in-person, by phone, email, or interoffice mail)  Prioritizes and calmly handles multiple projects and requests  Listens to directions, takes notes for later reference, follows procedures  Knowledge of design setup on computer for jobs to be printed by outside vender or in-office copiers                Experience     01/2008   to   Current     Pre-Press Graphic Designer    Company Name   －   City  ,   State      Create new designs for variety of items like manuals, newsletters, and posters.  Use templates for updated documents like envelopes, letterheads, and business cards.  Proof jobs for initial and final customer approval.  Manufactures a high-quality PDF file digitally for proofing, photocopying and offset printing.  Performs file backup and organizes system for easy recovery.  Maintains and monitors supply inventory and orders items when needed.  Operates photocopying equipment, includes sending approved documents to printer.  Assists in the bindery department, using the folder and manual paper cutter for small jobs.  Also can use bindery equi [...]","hiring cdl a company drivers in ohio
starting at  average yearly pay
truck driver benefits
average    per year
average    per week
   sign on bonus varies by location
regional semi local and local routes available
monday  friday schedule
different dedicated runs varies by location
newer trucks with no slip seating
quarterly safety bonus
paid holidays
comprehensive benefits package
truck driver requirements
class a commercial drivers license cdla
 months of tt experience in the last  yrs or  years experience in the last  yrs
 yrs of age
eeoaaamfvetsdisabled

about cardinal logistics

cardinal logistics operates one of the largest most diverse dedicated fleets in the us our logistics experts work with clients to improve transportation network visibility increase fleet utilization drive efficiency and reduce cost by developing and implementing customized transportation solutions that best fit their needs

call a recruiter"
